index,value
1965-06-08,85.93
1965-06-09,85.04
1965-06-10,84.73
1965-06-11,85.12
1965-06-14,84.01
1965-06-15,84.49
1965-06-16,85.2
1965-06-17,85.74
1965-06-18,85.34
1965-06-21,85.05
1965-06-22,85.21
1965-06-23,84.67
1965-06-24,83.56
1965-06-25,83.06
1965-06-28,81.6
1965-06-29,82.41
1965-06-30,84.12
1965-07-01,84.48
1965-07-02,85.16
1965-07-06,84.99
1965-07-07,84.67
1965-07-08,85.39
1965-07-09,85.71
1965-07-12,85.69
1965-07-13,85.59
1965-07-14,85.87
1965-07-15,85.72
1965-07-16,85.69
1965-07-19,85.63
1965-07-20,84.55
1965-07-21,84.07
1965-07-22,83.85
1965-07-23,84.07
1965-07-26,84.05
1965-07-27,83.87
1965-07-28,84.03
1965-07-29,84.68
1965-07-30,85.25
1965-08-02,85.42
1965-08-03,85.46
1965-08-04,85.79
1965-08-05,85.79
1965-08-06,86.07
1965-08-09,85.86
1965-08-10,85.87
1965-08-11,86.13
1965-08-12,86.38
1965-08-13,86.77
1965-08-16,86.87
1965-08-17,87.04
1965-08-18,86.99
1965-08-19,86.79
1965-08-20,86.69
1965-08-23,86.56
1965-08-24,86.71
1965-08-25,86.81
1965-08-26,87.14
1965-08-27,87.2
1965-08-30,87.21
1965-08-31,87.17
1965-09-01,87.17
1965-09-02,87.65
1965-09-03,88.06
1965-09-07,88.36
1965-09-08,88.66
1965-09-09,88.89
1965-09-10,89.12
1965-09-13,89.38
1965-09-14,89.03
1965-09-15,89.52
1965-09-16,90.02
1965-09-17,90.05
1965-09-20,90.08
1965-09-21,89.81
1965-09-22,90.22
1965-09-23,89.86
1965-09-24,90.02
1965-09-27,90.65
1965-09-28,90.43
1965-09-29,90.02
1965-09-30,89.96
1965-10-01,89.9
1965-10-04,90.08
1965-10-05,90.63
1965-10-06,90.54
1965-10-07,90.47
1965-10-08,90.85
1965-10-11,91.37
1965-10-12,91.35
1965-10-13,91.34
1965-10-14,91.19
1965-10-15,91.38
1965-10-18,91.68
1965-10-19,91.8
1965-10-20,91.78
1965-10-21,91.94
1965-10-22,91.98
1965-10-25,91.67
1965-10-26,92.2
1965-10-27,92.51
1965-10-28,92.21
1965-10-29,92.42
1965-11-01,92.23
1965-11-03,92.31
1965-11-04,92.46
1965-11-05,92.37
1965-11-08,92.23
1965-11-09,91.93
1965-11-10,91.83
1965-11-11,92.11
1965-11-12,92.55
1965-11-15,92.63
1965-11-16,92.41
1965-11-17,92.6
1965-11-18,92.22
1965-11-19,92.24
1965-11-22,91.64
1965-11-23,91.78
1965-11-24,91.94
1965-11-26,92.03
1965-11-29,91.8
1965-11-30,91.61
1965-12-01,91.5
1965-12-02,91.21
1965-12-03,91.27
1965-12-06,90.59
1965-12-07,91.39
1965-12-08,91.28
1965-12-09,91.56
1965-12-10,91.8
1965-12-13,91.83
1965-12-14,91.88
1965-12-15,92.02
1965-12-16,92.12
1965-12-17,92.08
1965-12-20,91.65
1965-12-21,92.01
1965-12-22,92.29
1965-12-23,92.19
1965-12-24,92.19
1965-12-27,91.52
1965-12-28,91.53
1965-12-29,91.81
1965-12-30,92.2
1965-12-31,92.43
1966-01-03,92.18
1966-01-04,92.26
1966-01-05,92.85
1966-01-06,93.06
1966-01-07,93.14
1966-01-10,93.33
1966-01-11,93.41
1966-01-12,93.19
1966-01-13,93.36
1966-01-14,93.5
1966-01-17,93.77
1966-01-18,93.95
1966-01-19,93.69
1966-01-20,93.36
1966-01-21,93.47
1966-01-24,93.71
1966-01-25,93.85
1966-01-26,93.7
1966-01-27,93.67
1966-01-28,93.31
1966-01-31,92.88
1966-02-01,92.16
1966-02-02,92.53
1966-02-03,92.65
1966-02-04,93.26
1966-02-07,93.59
1966-02-08,93.55
1966-02-09,94.06
1966-02-10,93.83
1966-02-11,93.81
1966-02-14,93.65
1966-02-15,93.17
1966-02-16,93.16
1966-02-17,92.66
1966-02-18,92.41
1966-02-21,91.87
1966-02-23,91.48
1966-02-24,90.89
1966-02-25,91.14
1966-02-28,91.22
1966-03-01,90.06
1966-03-02,89.15
1966-03-03,89.47
1966-03-04,89.24
1966-03-07,88.04
1966-03-08,88.18
1966-03-09,88.96
1966-03-10,88.96
1966-03-11,88.85
1966-03-14,87.85
1966-03-15,87.35
1966-03-16,87.86
1966-03-17,88.17
1966-03-18,88.53
1966-03-21,89.2
1966-03-22,89.46
1966-03-23,89.13
1966-03-24,89.29
1966-03-25,89.54
1966-03-28,89.62
1966-03-29,89.27
1966-03-30,88.78
1966-03-31,89.23
1966-04-01,89.94
1966-04-04,90.76
1966-04-05,91.31
1966-04-06,91.56
1966-04-07,91.76
1966-04-08,91.76
1966-04-11,91.79
1966-04-12,91.45
1966-04-13,91.54
1966-04-14,91.87
1966-04-15,91.99
1966-04-18,91.58
1966-04-19,91.57
1966-04-20,92.08
1966-04-21,92.42
1966-04-22,92.27
1966-04-25,92.08
1966-04-26,91.99
1966-04-27,91.76
1966-04-28,91.13
1966-04-29,91.06
1966-05-02,90.9
1966-05-03,89.85
1966-05-04,89.39
1966-05-05,87.93
1966-05-06,87.84
1966-05-09,86.32
1966-05-10,87.08
1966-05-11,87.23
1966-05-12,86.23
1966-05-13,85.47
1966-05-16,84.41
1966-05-17,83.63
1966-05-18,85.12
1966-05-19,85.02
1966-05-20,85.43
1966-05-23,86.2
1966-05-24,86.77
1966-05-25,87.07
1966-05-26,87.07
1966-05-27,87.33
1966-05-31,86.13
1966-06-01,86.1
1966-06-02,85.96
1966-06-03,86.06
1966-06-06,85.42
1966-06-07,84.83
1966-06-08,84.93
1966-06-09,85.5
1966-06-10,86.44
1966-06-13,86.83
1966-06-14,87.07
1966-06-15,86.73
1966-06-16,86.47
1966-06-17,86.51
1966-06-20,86.48
1966-06-21,86.71
1966-06-22,86.85
1966-06-23,86.5
1966-06-24,86.58
1966-06-27,86.08
1966-06-28,85.67
1966-06-29,84.86
1966-06-30,84.74
1966-07-01,85.61
1966-07-05,85.82
1966-07-06,87.06
1966-07-07,87.38
1966-07-08,87.61
1966-07-11,87.45
1966-07-12,86.88
1966-07-13,86.3
1966-07-14,86.82
1966-07-15,87.08
1966-07-18,86.99
1966-07-19,86.33
1966-07-20,85.51
1966-07-21,85.52
1966-07-22,85.41
1966-07-25,83.83
1966-07-26,83.7
1966-07-27,84.1
1966-07-28,83.77
1966-07-29,83.6
1966-08-01,82.31
1966-08-02,82.33
1966-08-03,83.15
1966-08-04,83.93
1966-08-05,84.0
1966-08-08,83.75
1966-08-09,83.49
1966-08-10,83.11
1966-08-11,83.02
1966-08-12,83.17
1966-08-15,82.74
1966-08-16,81.63
1966-08-17,81.18
1966-08-18,80.16
1966-08-19,79.62
1966-08-22,78.24
1966-08-23,78.11
1966-08-24,79.07
1966-08-25,78.06
1966-08-26,76.41
1966-08-29,74.53
1966-08-30,75.86
1966-08-31,77.1
1966-09-01,77.7
1966-09-02,77.42
1966-09-06,76.96
1966-09-07,76.34
1966-09-08,76.05
1966-09-09,76.29
1966-09-12,77.91
1966-09-13,78.32
1966-09-14,79.13
1966-09-15,80.08
1966-09-16,79.99
1966-09-19,79.59
1966-09-20,79.04
1966-09-21,77.71
1966-09-22,77.94
1966-09-23,77.67
1966-09-26,77.86
1966-09-27,78.1
1966-09-28,77.11
1966-09-29,76.31
1966-09-30,76.56
1966-10-03,74.9
1966-10-04,75.1
1966-10-05,74.69
1966-10-06,74.05
1966-10-07,73.2
1966-10-10,74.53
1966-10-11,74.91
1966-10-12,77.04
1966-10-13,76.89
1966-10-14,76.6
1966-10-17,77.47
1966-10-18,78.68
1966-10-19,78.05
1966-10-20,77.84
1966-10-21,78.19
1966-10-24,78.42
1966-10-25,78.9
1966-10-26,79.58
1966-10-27,80.23
1966-10-28,80.24
1966-10-31,80.2
1966-11-01,80.81
1966-11-02,80.88
1966-11-03,80.56
1966-11-04,80.81
1966-11-07,80.73
1966-11-09,81.38
1966-11-10,81.89
1966-11-11,81.94
1966-11-14,81.37
1966-11-15,81.69
1966-11-16,82.37
1966-11-17,81.8
1966-11-18,81.26
1966-11-21,80.09
1966-11-22,79.67
1966-11-23,80.21
1966-11-25,80.85
1966-11-28,80.71
1966-11-29,80.42
1966-11-30,80.45
1966-12-01,80.08
1966-12-02,80.13
1966-12-05,80.24
1966-12-06,80.84
1966-12-07,81.72
1966-12-08,82.05
1966-12-09,82.14
1966-12-12,83.0
1966-12-13,82.73
1966-12-14,82.64
1966-12-15,81.64
1966-12-16,81.58
1966-12-19,81.27
1966-12-20,80.96
1966-12-21,81.38
1966-12-22,81.69
1966-12-23,81.47
1966-12-27,81.0
1966-12-28,80.61
1966-12-29,80.37
1966-12-30,80.33
1967-01-03,80.38
1967-01-04,80.55
1967-01-05,81.6
1967-01-06,82.18
1967-01-09,82.81
1967-01-10,82.81
1967-01-11,83.47
1967-01-12,83.91
1967-01-13,84.53
1967-01-16,84.31
1967-01-17,85.24
1967-01-18,85.79
1967-01-19,85.82
1967-01-20,86.07
1967-01-23,86.39
1967-01-24,86.51
1967-01-25,85.85
1967-01-26,85.81
1967-01-27,86.16
1967-01-30,86.66
1967-01-31,86.61
1967-02-01,86.43
1967-02-02,86.73
1967-02-03,87.36
1967-02-06,87.18
1967-02-07,86.95
1967-02-08,87.72
1967-02-09,87.36
1967-02-10,87.49
1967-02-13,87.58
1967-02-14,88.17
1967-02-15,88.27
1967-02-16,87.86
1967-02-17,87.89
1967-02-20,87.4
1967-02-21,87.34
1967-02-23,87.45
1967-02-24,87.41
1967-02-27,86.46
1967-02-28,86.78
1967-03-01,87.68
1967-03-02,88.16
1967-03-03,88.29
1967-03-06,88.1
1967-03-07,88.16
1967-03-08,88.27
1967-03-09,88.53
1967-03-10,88.89
1967-03-13,88.43
1967-03-14,88.35
1967-03-15,89.19
1967-03-16,90.09
1967-03-17,90.25
1967-03-20,90.2
1967-03-21,90.0
1967-03-22,90.25
1967-03-23,90.94
1967-03-24,90.94
1967-03-27,90.87
1967-03-28,90.91
1967-03-29,90.73
1967-03-30,90.7
1967-03-31,90.2
1967-04-03,89.24
1967-04-04,89.22
1967-04-05,89.79
1967-04-06,89.94
1967-04-07,89.36
1967-04-10,88.24
1967-04-11,88.88
1967-04-12,88.78
1967-04-13,89.46
1967-04-14,90.43
1967-04-17,91.07
1967-04-18,91.86
1967-04-19,91.94
1967-04-20,92.11
1967-04-21,92.3
1967-04-24,92.62
1967-04-25,93.11
1967-04-26,93.02
1967-04-27,93.81
1967-04-28,94.01
1967-05-01,93.84
1967-05-02,93.67
1967-05-03,93.91
1967-05-04,94.32
1967-05-05,94.44
1967-05-08,94.58
1967-05-09,93.6
1967-05-10,93.35
1967-05-11,93.75
1967-05-12,93.48
1967-05-15,92.71
1967-05-16,93.14
1967-05-17,92.78
1967-05-18,92.53
1967-05-19,92.07
1967-05-22,91.67
1967-05-23,91.23
1967-05-24,90.18
1967-05-25,91.19
1967-05-26,90.98
1967-05-29,90.49
1967-05-31,89.08
1967-06-01,90.23
1967-06-02,89.79
1967-06-05,88.43
1967-06-06,90.23
1967-06-07,90.91
1967-06-08,91.4
1967-06-09,91.56
1967-06-12,92.04
1967-06-13,92.62
1967-06-14,92.4
1967-06-15,92.49
1967-06-16,92.54
1967-06-19,92.51
1967-06-20,92.48
1967-06-21,92.2
1967-06-22,91.97
1967-06-23,92.0
1967-06-26,91.64
1967-06-27,91.3
1967-06-28,91.31
1967-06-29,90.85
1967-06-30,90.64
1967-07-03,90.91
1967-07-05,91.36
1967-07-06,91.32
1967-07-07,91.69
1967-07-10,92.05
1967-07-11,92.48
1967-07-12,92.4
1967-07-13,92.42
1967-07-14,92.74
1967-07-17,92.75
1967-07-18,93.5
1967-07-19,93.65
1967-07-20,93.85
1967-07-21,94.04
1967-07-24,93.73
1967-07-25,93.74
1967-07-26,94.06
1967-07-27,94.35
1967-07-28,94.49
1967-07-31,94.75
1967-08-01,95.37
1967-08-02,95.78
1967-08-03,95.66
1967-08-04,95.83
1967-08-07,95.58
1967-08-08,95.69
1967-08-09,95.78
1967-08-10,95.53
1967-08-11,95.15
1967-08-14,94.64
1967-08-15,94.77
1967-08-16,94.55
1967-08-17,94.63
1967-08-18,94.78
1967-08-21,94.25
1967-08-22,93.74
1967-08-23,93.61
1967-08-24,93.09
1967-08-25,92.7
1967-08-28,92.64
1967-08-29,92.88
1967-08-30,93.07
1967-08-31,93.64
1967-09-01,93.68
1967-09-05,94.21
1967-09-06,94.39
1967-09-07,94.33
1967-09-08,94.36
1967-09-11,94.54
1967-09-12,94.99
1967-09-13,95.99
1967-09-14,96.2
1967-09-15,96.27
1967-09-18,96.53
1967-09-19,96.17
1967-09-20,96.13
1967-09-21,96.75
1967-09-22,97.0
1967-09-25,97.59
1967-09-26,96.76
1967-09-27,96.79
1967-09-28,96.79
1967-09-29,96.71
1967-10-02,96.32
1967-10-03,96.65
1967-10-04,96.43
1967-10-05,96.67
1967-10-06,97.26
1967-10-09,97.51
1967-10-10,96.84
1967-10-11,96.37
1967-10-12,95.75
1967-10-13,96.0
1967-10-16,95.25
1967-10-17,95.0
1967-10-18,95.25
1967-10-19,95.43
1967-10-20,95.38
1967-10-23,94.96
1967-10-24,94.42
1967-10-25,94.52
1967-10-26,94.94
1967-10-27,94.96
1967-10-30,94.79
1967-10-31,93.9
1967-11-01,92.71
1967-11-02,92.34
1967-11-03,91.78
1967-11-06,91.48
1967-11-08,91.14
1967-11-09,91.59
1967-11-10,92.21
1967-11-13,91.97
1967-11-14,91.39
1967-11-15,91.76
1967-11-16,92.6
1967-11-17,92.82
1967-11-20,91.65
1967-11-21,93.1
1967-11-22,93.65
1967-11-24,93.9
1967-11-27,94.17
1967-11-28,94.47
1967-11-29,94.47
1967-11-30,94.0
1967-12-01,94.5
1967-12-04,95.1
1967-12-05,95.23
1967-12-06,95.64
1967-12-07,95.53
1967-12-08,95.42
1967-12-11,95.12
1967-12-12,95.01
1967-12-13,95.34
1967-12-14,95.47
1967-12-15,95.03
1967-12-18,94.77
1967-12-19,94.63
1967-12-20,95.15
1967-12-21,95.38
1967-12-22,95.2
1967-12-26,95.26
1967-12-27,95.91
1967-12-28,95.89
1967-12-29,96.47
1968-01-02,96.11
1968-01-03,95.67
1968-01-04,95.36
1968-01-05,95.94
1968-01-08,96.62
1968-01-09,96.5
1968-01-10,96.52
1968-01-11,96.62
1968-01-12,96.72
1968-01-15,96.42
1968-01-16,95.82
1968-01-17,95.64
1968-01-18,95.56
1968-01-19,95.24
1968-01-22,94.03
1968-01-23,93.66
1968-01-24,93.17
1968-01-25,93.3
1968-01-26,93.45
1968-01-29,93.35
1968-01-30,92.89
1968-01-31,92.24
1968-02-01,92.56
1968-02-02,92.27
1968-02-05,91.87
1968-02-06,91.9
1968-02-07,92.06
1968-02-08,90.9
1968-02-09,89.86
1968-02-13,89.07
1968-02-14,90.14
1968-02-15,90.3
1968-02-16,89.86
1968-02-19,90.31
1968-02-20,90.83
1968-02-21,91.24
1968-02-23,90.89
1968-02-26,90.18
1968-02-27,90.53
1968-02-28,90.08
1968-02-29,89.36
1968-03-01,89.11
1968-03-04,87.92
1968-03-05,87.72
1968-03-06,89.26
1968-03-07,89.1
1968-03-08,89.03
1968-03-11,90.13
1968-03-12,90.23
1968-03-13,90.03
1968-03-14,88.32
1968-03-15,89.1
1968-03-18,89.59
1968-03-19,88.99
1968-03-20,88.98
1968-03-21,88.33
1968-03-22,88.42
1968-03-25,88.33
1968-03-26,88.93
1968-03-27,89.66
1968-03-28,89.57
1968-03-29,90.2
1968-04-01,92.48
1968-04-02,92.64
1968-04-03,93.47
1968-04-04,93.84
1968-04-05,93.29
1968-04-08,94.95
1968-04-10,95.67
1968-04-11,96.53
1968-04-12,96.53
1968-04-15,96.59
1968-04-16,96.62
1968-04-17,96.81
1968-04-18,97.08
1968-04-19,95.85
1968-04-22,95.32
1968-04-23,96.48
1968-04-24,96.62
1968-04-25,96.92
1968-04-26,97.21
1968-04-29,97.46
1968-04-30,97.59
1968-05-01,97.97
1968-05-02,98.59
1968-05-03,98.66
1968-05-06,98.35
1968-05-07,98.9
1968-05-08,98.91
1968-05-09,98.39
1968-05-10,98.5
1968-05-13,98.19
1968-05-14,98.12
1968-05-15,98.07
1968-05-16,97.6
1968-05-17,96.9
1968-05-20,96.45
1968-05-21,96.93
1968-05-22,97.18
1968-05-23,96.97
1968-05-24,97.15
1968-05-27,96.99
1968-05-28,97.62
1968-05-29,97.92
1968-05-31,98.68
1968-06-03,99.99
1968-06-04,100.38
1968-06-05,99.89
1968-06-06,100.65
1968-06-07,101.27
1968-06-10,101.41
1968-06-11,101.66
1968-06-13,101.25
1968-06-14,101.13
1968-06-17,100.13
1968-06-18,99.99
1968-06-20,100.51
1968-06-21,100.66
1968-06-24,100.39
1968-06-25,100.08
1968-06-27,99.98
1968-06-28,99.58
1968-07-01,99.4
1968-07-02,99.74
1968-07-03,100.91
1968-07-04,100.91
1968-07-05,100.91
1968-07-08,101.94
1968-07-09,102.23
1968-07-11,102.39
1968-07-12,102.34
1968-07-15,102.26
1968-07-16,101.7
1968-07-18,101.44
1968-07-19,100.46
1968-07-22,99.33
1968-07-23,99.21
1968-07-25,97.94
1968-07-26,98.34
1968-07-29,97.65
1968-07-30,97.74
1968-07-31,97.74
1968-08-01,97.28
1968-08-02,96.63
1968-08-05,96.85
1968-08-06,97.25
1968-08-08,97.04
1968-08-09,97.01
1968-08-12,98.01
1968-08-13,98.53
1968-08-15,98.07
1968-08-16,98.68
1968-08-19,99.0
1968-08-20,98.96
1968-08-22,98.7
1968-08-23,98.69
1968-08-26,98.94
1968-08-27,98.81
1968-08-29,98.74
1968-08-30,98.86
1968-09-03,99.32
1968-09-04,100.02
1968-09-05,100.74
1968-09-06,101.2
1968-09-09,101.23
1968-09-10,100.73
1968-09-12,100.52
1968-09-13,100.86
1968-09-16,101.24
1968-09-17,101.5
1968-09-19,101.59
1968-09-20,101.66
1968-09-23,102.24
1968-09-24,102.59
1968-09-26,102.36
1968-09-27,102.31
1968-09-30,102.67
1968-10-01,102.86
1968-10-03,103.34
1968-10-04,103.71
1968-10-07,103.7
1968-10-08,103.74
1968-10-10,103.29
1968-10-11,103.18
1968-10-14,103.32
1968-10-15,103.53
1968-10-17,104.01
1968-10-18,104.82
1968-10-21,104.99
1968-10-22,104.57
1968-10-24,103.84
1968-10-25,104.2
1968-10-28,103.9
1968-10-29,103.3
1968-10-31,103.41
1968-11-01,103.06
1968-11-04,103.1
1968-11-06,103.27
1968-11-07,103.5
1968-11-08,103.95
1968-11-12,104.62
1968-11-13,105.13
1968-11-14,105.2
1968-11-15,105.78
1968-11-18,105.92
1968-11-19,106.14
1968-11-21,105.97
1968-11-22,106.3
1968-11-25,106.48
1968-11-26,107.26
1968-11-27,107.76
1968-11-29,108.37
1968-12-02,108.12
1968-12-03,108.02
1968-12-05,107.67
1968-12-06,107.93
1968-12-09,107.66
1968-12-10,107.39
1968-12-12,107.32
1968-12-13,107.58
1968-12-16,107.1
1968-12-17,106.66
1968-12-19,106.97
1968-12-20,106.34
1968-12-23,105.21
1968-12-24,105.04
1968-12-26,105.15
1968-12-27,104.74
1968-12-30,103.8
1968-12-31,103.86
1969-01-02,103.93
1969-01-03,103.99
1969-01-06,102.47
1969-01-07,101.22
1969-01-08,100.8
1969-01-09,101.22
1969-01-10,100.93
1969-01-13,100.4
1969-01-14,101.13
1969-01-15,101.62
1969-01-16,102.18
1969-01-17,102.03
1969-01-20,101.69
1969-01-21,101.63
1969-01-22,101.98
1969-01-23,102.43
1969-01-24,102.38
1969-01-27,102.4
1969-01-28,102.41
1969-01-29,102.51
1969-01-30,102.55
1969-01-31,103.01
1969-02-03,102.89
1969-02-04,102.92
1969-02-05,103.2
1969-02-06,103.54
1969-02-07,103.53
1969-02-11,103.65
1969-02-12,102.63
1969-02-13,103.71
1969-02-14,103.61
1969-02-17,102.44
1969-02-18,101.4
1969-02-19,100.65
1969-02-20,99.79
1969-02-21,99.97
1969-02-24,98.6
1969-02-25,97.98
1969-02-26,98.45
1969-02-27,98.14
1969-02-28,98.13
1969-03-03,98.38
1969-03-04,99.32
1969-03-05,99.71
1969-03-06,98.7
1969-03-07,98.65
1969-03-10,98.99
1969-03-11,99.32
1969-03-12,99.05
1969-03-13,98.39
1969-03-14,98.0
1969-03-17,98.25
1969-03-18,98.49
1969-03-19,99.21
1969-03-20,99.84
1969-03-21,99.63
1969-03-24,99.5
1969-03-25,99.66
1969-03-26,100.39
1969-03-27,101.1
1969-03-28,101.51
1969-03-31,101.51
1969-04-01,101.42
1969-04-02,100.78
1969-04-03,100.68
1969-04-04,100.68
1969-04-07,99.89
1969-04-08,100.14
1969-04-09,101.02
1969-04-10,101.55
1969-04-11,101.65
1969-04-14,101.57
1969-04-15,101.53
1969-04-16,100.63
1969-04-17,100.78
1969-04-18,101.24
1969-04-21,100.56
1969-04-22,100.78
1969-04-23,100.8
1969-04-24,101.27
1969-04-25,101.72
1969-04-28,102.03
1969-04-29,102.79
1969-04-30,103.69
1969-05-01,103.51
1969-05-02,104.0
1969-05-05,104.37
1969-05-06,104.86
1969-05-07,104.67
1969-05-08,105.1
1969-05-09,105.05
1969-05-12,104.89
1969-05-13,105.34
1969-05-14,106.16
1969-05-15,105.85
1969-05-16,105.94
1969-05-19,104.97
1969-05-20,104.04
1969-05-21,104.47
1969-05-22,104.6
1969-05-23,104.59
1969-05-26,104.36
1969-05-27,103.57
1969-05-28,103.26
1969-05-29,103.46
1969-05-30,103.46
1969-06-02,102.94
1969-06-03,102.63
1969-06-04,102.59
1969-06-05,102.76
1969-06-06,102.12
1969-06-09,101.2
1969-06-10,100.42
1969-06-11,99.55
1969-06-12,98.26
1969-06-13,98.65
1969-06-16,98.32
1969-06-17,97.95
1969-06-18,97.81
1969-06-19,97.24
1969-06-20,96.67
1969-06-23,96.23
1969-06-24,97.32
1969-06-25,97.01
1969-06-26,97.25
1969-06-27,97.33
1969-06-30,97.71
1969-07-01,98.08
1969-07-02,98.94
1969-07-03,99.61
1969-07-04,99.61
1969-07-07,99.03
1969-07-08,97.63
1969-07-09,96.88
1969-07-10,95.38
1969-07-11,95.77
1969-07-14,94.55
1969-07-15,94.24
1969-07-16,95.18
1969-07-17,95.76
1969-07-18,94.95
1969-07-22,93.52
1969-07-23,93.12
1969-07-24,92.8
1969-07-25,91.96
1969-07-28,90.21
1969-07-29,89.48
1969-07-30,89.93
1969-07-31,91.83
1969-08-01,93.47
1969-08-04,92.99
1969-08-05,93.41
1969-08-06,93.92
1969-08-07,93.99
1969-08-08,93.94
1969-08-11,93.36
1969-08-12,92.63
1969-08-13,92.7
1969-08-14,93.34
1969-08-15,94.0
1969-08-18,94.57
1969-08-19,95.07
1969-08-20,95.07
1969-08-21,95.35
1969-08-22,95.92
1969-08-25,94.93
1969-08-26,94.3
1969-08-27,94.49
1969-08-28,94.89
1969-08-29,95.51
1969-09-02,95.54
1969-09-03,94.98
1969-09-04,94.2
1969-09-05,93.64
1969-09-08,92.7
1969-09-09,93.38
1969-09-10,94.95
1969-09-11,94.22
1969-09-12,94.35
1969-09-15,94.87
1969-09-16,94.95
1969-09-17,94.63
1969-09-18,94.9
1969-09-19,95.19
1969-09-22,95.63
1969-09-23,95.63
1969-09-24,95.5
1969-09-25,94.77
1969-09-26,94.16
1969-09-29,93.41
1969-09-30,93.12
1969-10-01,92.52
1969-10-02,93.24
1969-10-03,93.19
1969-10-06,93.36
1969-10-07,93.09
1969-10-08,92.67
1969-10-09,93.03
1969-10-10,93.56
1969-10-13,94.55
1969-10-14,95.7
1969-10-15,95.72
1969-10-16,96.37
1969-10-17,96.26
1969-10-20,96.46
1969-10-21,97.2
1969-10-22,97.83
1969-10-23,97.46
1969-10-24,98.12
1969-10-27,97.94
1969-10-28,97.66
1969-10-29,96.81
1969-10-30,96.93
1969-10-31,97.24
1969-11-03,97.15
1969-11-04,97.21
1969-11-05,97.64
1969-11-06,97.67
1969-11-07,98.26
1969-11-10,98.33
1969-11-11,98.07
1969-11-12,97.89
1969-11-13,97.42
1969-11-14,97.07
1969-11-17,96.41
1969-11-18,96.39
1969-11-19,95.9
1969-11-20,94.91
1969-11-21,94.32
1969-11-24,93.24
1969-11-25,92.94
1969-11-26,93.27
1969-11-28,93.81
1969-12-01,93.22
1969-12-02,92.65
1969-12-03,91.65
1969-12-04,91.95
1969-12-05,91.73
1969-12-08,90.63
1969-12-09,90.55
1969-12-10,90.48
1969-12-11,90.52
1969-12-12,90.81
1969-12-15,90.54
1969-12-16,89.72
1969-12-17,89.2
1969-12-18,90.61
1969-12-19,91.38
1969-12-22,90.58
1969-12-23,90.23
1969-12-24,91.18
1969-12-26,91.89
1969-12-29,91.25
1969-12-30,91.6
1969-12-31,92.06
1970-01-02,93.0
1970-01-05,93.46
1970-01-06,92.82
1970-01-07,92.63
1970-01-08,92.68
1970-01-09,92.4
1970-01-12,91.7
1970-01-13,91.79
1970-01-14,91.65
1970-01-15,91.68
1970-01-16,90.92
1970-01-19,89.65
1970-01-20,89.83
1970-01-21,89.91
1970-01-22,89.95
1970-01-23,89.07
1970-01-26,88.17
1970-01-27,87.62
1970-01-28,86.79
1970-01-29,85.69
1970-01-30,85.02
1970-02-02,85.75
1970-02-03,86.77
1970-02-04,86.24
1970-02-05,85.9
1970-02-06,86.33
1970-02-09,87.01
1970-02-10,86.1
1970-02-11,86.94
1970-02-12,86.73
1970-02-13,86.54
1970-02-16,86.47
1970-02-17,86.37
1970-02-18,87.44
1970-02-19,87.76
1970-02-20,88.03
1970-02-24,87.99
1970-02-25,89.35
1970-02-26,88.9
1970-02-27,89.5
1970-03-02,89.71
1970-03-03,90.23
1970-03-04,90.04
1970-03-05,90.0
1970-03-06,89.44
1970-03-09,88.51
1970-03-10,88.75
1970-03-11,88.69
1970-03-12,88.33
1970-03-13,87.86
1970-03-16,86.91
1970-03-17,87.29
1970-03-18,87.54
1970-03-19,87.42
1970-03-20,87.06
1970-03-23,86.99
1970-03-24,87.98
1970-03-25,89.77
1970-03-26,89.92
1970-03-27,89.92
1970-03-30,89.63
1970-03-31,89.63
1970-04-01,90.07
1970-04-02,89.79
1970-04-03,89.39
1970-04-06,88.76
1970-04-07,88.52
1970-04-08,88.49
1970-04-09,88.53
1970-04-10,88.24
1970-04-13,87.64
1970-04-14,86.89
1970-04-15,86.73
1970-04-16,85.88
1970-04-17,85.67
1970-04-20,85.83
1970-04-21,85.38
1970-04-22,84.27
1970-04-23,83.04
1970-04-24,82.77
1970-04-27,81.46
1970-04-28,80.27
1970-04-29,81.81
1970-04-30,81.52
1970-05-01,81.44
1970-05-04,79.0
1970-05-05,78.6
1970-05-06,79.47
1970-05-07,79.83
1970-05-08,79.44
1970-05-11,78.6
1970-05-12,77.85
1970-05-13,76.53
1970-05-14,75.44
1970-05-15,76.9
1970-05-18,76.96
1970-05-19,75.46
1970-05-20,73.52
1970-05-21,72.16
1970-05-22,72.25
1970-05-25,70.25
1970-05-26,69.29
1970-05-27,72.77
1970-05-28,74.61
1970-05-29,76.55
1970-06-01,77.84
1970-06-02,77.84
1970-06-03,78.52
1970-06-04,77.36
1970-06-05,76.17
1970-06-08,76.0
1970-06-09,76.25
1970-06-10,75.48
1970-06-11,74.45
1970-06-12,74.21
1970-06-15,74.38
1970-06-16,76.15
1970-06-17,76.0
1970-06-18,76.51
1970-06-19,77.05
1970-06-22,76.64
1970-06-23,74.76
1970-06-24,73.97
1970-06-25,74.02
1970-06-26,73.47
1970-06-29,72.89
1970-06-30,72.72
1970-07-01,73.04
1970-07-02,72.92
1970-07-03,72.92
1970-07-06,71.78
1970-07-07,71.23
1970-07-08,73.0
1970-07-09,74.06
1970-07-10,74.57
1970-07-13,74.48
1970-07-14,74.42
